Model: SAM2
  miou
    Translation(+12)|sev3: mean=65.5748 (n=6250)
    Translation(-12)|sev3: mean=65.6298 (n=6250)
    PadCrop(+12)|sev3: mean=69.0271 (n=6250)
    PadCrop(-12)|sev3: mean=67.2331 (n=6250)
    Scale(0.85)|sev3: mean=28.7626 (n=6250)
    ScalePadBlack(0.85)|sev3: mean=69.8857 (n=6250)
    ScalePadWhite(0.85)|sev3: mean=68.7176 (n=6250)
    Rotation(+30)|sev3: mean=69.0650 (n=6250)
    Rotation(-30)|sev3: mean=69.0203 (n=6250)
    TextOverlay|sev3: mean=8.2288 (n=6250)
    BoxOverlay|sev3: mean=32.1666 (n=6250)
    RandomText|sev3: mean=11.0291 (n=6250)
    LowPassKeep(0.38)|sev3: mean=36.5795 (n=6250)
    HighPassKeep(0.38)|sev3: mean=65.5969 (n=6250)
    LowBandNoise(0.38)|sev3: mean=33.6941 (n=6250)
    HighBandNoise(0.38)|sev3: mean=26.1796 (n=6250)
    AllBandNoise(0.38)|sev3: mean=30.7433 (n=6250)
  visual_drift_ratio
    Base|sev0: mean=0.0000 (n=6250)
    Translation(+4)|sev1: mean=0.8578 (n=6250)
    Translation(-4)|sev1: mean=0.8608 (n=6250)
    PadCrop(+4)|sev1: mean=0.9985 (n=6250)
    PadCrop(-4)|sev1: mean=1.0683 (n=6250)
    Scale(0.95)|sev1: mean=1.0131 (n=6250)
    ScalePadBlack(0.95)|sev1: mean=0.7686 (n=6250)
    ScalePadWhite(0.95)|sev1: mean=0.7832 (n=6250)
    Rotation(+10)|sev1: mean=0.5416 (n=6250)
    Rotation(-10)|sev1: mean=0.5417 (n=6250)
    TextOverlay|sev1: mean=0.6361 (n=6250)
    BoxOverlay|sev1: mean=0.5959 (n=6250)
    RandomText|sev1: mean=0.6219 (n=6250)
    LowPassKeep(0.18)|sev1: mean=0.8472 (n=6250)
    HighPassKeep(0.18)|sev1: mean=0.6472 (n=6250)
    LowBandNoise(0.18)|sev1: mean=1.0268 (n=6250)
    HighBandNoise(0.18)|sev1: mean=1.0050 (n=6250)
    AllBandNoise(0.18)|sev1: mean=1.0103 (n=6250)
    Translation(+8)|sev2: mean=0.7333 (n=6250)
    Translation(-8)|sev2: mean=0.7362 (n=6250)
    PadCrop(+8)|sev2: mean=0.9192 (n=6250)
    PadCrop(-8)|sev2: mean=0.9818 (n=6250)
    Scale(0.90)|sev2: mean=1.0162 (n=6250)
    ScalePadBlack(0.90)|sev2: mean=0.6061 (n=6250)
    ScalePadWhite(0.90)|sev2: mean=0.6196 (n=6250)
    Rotation(+20)|sev2: mean=0.5210 (n=6250)
    Rotation(-20)|sev2: mean=0.5207 (n=6250)
    TextOverlay|sev2: mean=0.6262 (n=6250)
    BoxOverlay|sev2: mean=0.5899 (n=6250)
    RandomText|sev2: mean=0.6047 (n=6250)
    LowPassKeep(0.28)|sev2: mean=0.9056 (n=6250)
    HighPassKeep(0.28)|sev2: mean=0.6140 (n=6250)
    LowBandNoise(0.28)|sev2: mean=1.0387 (n=6250)
    HighBandNoise(0.28)|sev2: mean=1.0208 (n=6250)
    AllBandNoise(0.28)|sev2: mean=1.0325 (n=6250)
    Translation(+12)|sev3: mean=0.6647 (n=6250)
    Translation(-12)|sev3: mean=0.6665 (n=6250)
    PadCrop(+12)|sev3: mean=0.8100 (n=6250)
    PadCrop(-12)|sev3: mean=0.8534 (n=6250)
    Scale(0.85)|sev3: mean=1.0152 (n=6250)
    ScalePadBlack(0.85)|sev3: mean=0.5450 (n=6250)
    ScalePadWhite(0.85)|sev3: mean=0.5593 (n=6250)
    Rotation(+30)|sev3: mean=0.5184 (n=6250)
    Rotation(-30)|sev3: mean=0.5177 (n=6250)
    TextOverlay|sev3: mean=0.6115 (n=6250)
    BoxOverlay|sev3: mean=0.5847 (n=6250)
    RandomText|sev3: mean=0.5862 (n=6250)
    LowPassKeep(0.38)|sev3: mean=0.9318 (n=6250)
    HighPassKeep(0.38)|sev3: mean=0.5756 (n=6250)
    LowBandNoise(0.38)|sev3: mean=1.0436 (n=6250)
    HighBandNoise(0.38)|sev3: mean=1.0244 (n=6250)
    AllBandNoise(0.38)|sev3: mean=1.0420 (n=6250)
  conditional_miou
    Base|sev0: mean=0.8661 (n=4416)
    Translation(+4)|sev1: mean=0.8627 (n=4416)
    Translation(-4)|sev1: mean=0.8639 (n=4416)
    PadCrop(+4)|sev1: mean=0.8590 (n=4416)
    PadCrop(-4)|sev1: mean=0.8640 (n=4416)
    Scale(0.95)|sev1: mean=0.8618 (n=4416)
    ScalePadBlack(0.95)|sev1: mean=0.8523 (n=4416)
    ScalePadWhite(0.95)|sev1: mean=0.8612 (n=4416)
    Rotation(+10)|sev1: mean=0.8590 (n=4416)
    Rotation(-10)|sev1: mean=0.8588 (n=4416)
    TextOverlay|sev1: mean=0.8516 (n=4416)
    BoxOverlay|sev1: mean=0.6853 (n=4416)
    RandomText|sev1: mean=0.8432 (n=4416)
    LowPassKeep(0.18)|sev1: mean=0.8447 (n=4416)
    HighPassKeep(0.18)|sev1: mean=0.6122 (n=4416)
    LowBandNoise(0.18)|sev1: mean=0.8628 (n=4416)
    HighBandNoise(0.18)|sev1: mean=0.8647 (n=4416)
    AllBandNoise(0.18)|sev1: mean=0.8643 (n=4416)
    Translation(+8)|sev2: mean=0.8621 (n=4416)
    Translation(-8)|sev2: mean=0.8624 (n=4416)
    PadCrop(+8)|sev2: mean=0.8575 (n=4416)
    PadCrop(-8)|sev2: mean=0.8649 (n=4416)
    Scale(0.90)|sev2: mean=0.8635 (n=4416)
    ScalePadBlack(0.90)|sev2: mean=0.8536 (n=4416)
    ScalePadWhite(0.90)|sev2: mean=0.8624 (n=4416)
    Rotation(+20)|sev2: mean=0.8519 (n=4416)
    Rotation(-20)|sev2: mean=0.8510 (n=4416)
    TextOverlay|sev2: mean=0.8477 (n=4416)
    BoxOverlay|sev2: mean=0.5963 (n=4416)
    RandomText|sev2: mean=0.8361 (n=4416)
    LowPassKeep(0.28)|sev2: mean=0.8574 (n=4416)
    HighPassKeep(0.28)|sev2: mean=0.4892 (n=4416)
    LowBandNoise(0.28)|sev2: mean=0.8619 (n=4416)
    HighBandNoise(0.28)|sev2: mean=0.8642 (n=4416)
    AllBandNoise(0.28)|sev2: mean=0.8631 (n=4416)
    Translation(+12)|sev3: mean=0.8620 (n=4416)
    Translation(-12)|sev3: mean=0.8616 (n=4416)
    PadCrop(+12)|sev3: mean=0.8557 (n=4416)
    PadCrop(-12)|sev3: mean=0.8627 (n=4416)
    Scale(0.85)|sev3: mean=0.8629 (n=4416)
    ScalePadBlack(0.85)|sev3: mean=0.8531 (n=4416)
    ScalePadWhite(0.85)|sev3: mean=0.8634 (n=4416)
    Rotation(+30)|sev3: mean=0.8429 (n=4416)
    Rotation(-30)|sev3: mean=0.8439 (n=4416)
    TextOverlay|sev3: mean=0.8413 (n=4416)
    BoxOverlay|sev3: mean=0.4992 (n=4416)
    RandomText|sev3: mean=0.8252 (n=4416)
    LowPassKeep(0.38)|sev3: mean=0.8624 (n=4416)
    HighPassKeep(0.38)|sev3: mean=0.2562 (n=4416)
    LowBandNoise(0.38)|sev3: mean=0.8613 (n=4416)
    HighBandNoise(0.38)|sev3: mean=0.8635 (n=4416)
    AllBandNoise(0.38)|sev3: mean=0.8616 (n=4416)
  conditional_boundary_f
    Base|sev0: mean=0.6545 (n=4416)
    Translation(+4)|sev1: mean=0.6559 (n=4416)
    Translation(-4)|sev1: mean=0.6576 (n=4416)
    PadCrop(+4)|sev1: mean=0.6508 (n=4416)
    PadCrop(-4)|sev1: mean=0.6672 (n=4416)
    Scale(0.95)|sev1: mean=0.6649 (n=4416)
    ScalePadBlack(0.95)|sev1: mean=0.6488 (n=4416)
    ScalePadWhite(0.95)|sev1: mean=0.6667 (n=4416)
    Rotation(+10)|sev1: mean=0.6645 (n=4416)
    Rotation(-10)|sev1: mean=0.6658 (n=4416)
    TextOverlay|sev1: mean=0.6378 (n=4416)
    BoxOverlay|sev1: mean=0.5203 (n=4416)
    RandomText|sev1: mean=0.6292 (n=4416)
    LowPassKeep(0.18)|sev1: mean=0.6302 (n=4416)
    HighPassKeep(0.18)|sev1: mean=0.4334 (n=4416)
    LowBandNoise(0.18)|sev1: mean=0.6526 (n=4416)
    HighBandNoise(0.18)|sev1: mean=0.6537 (n=4416)
    AllBandNoise(0.18)|sev1: mean=0.6532 (n=4416)
    Translation(+8)|sev2: mean=0.6525 (n=4416)
    Translation(-8)|sev2: mean=0.6540 (n=4416)
    PadCrop(+8)|sev2: mean=0.6439 (n=4416)
    PadCrop(-8)|sev2: mean=0.6745 (n=4416)
    Scale(0.90)|sev2: mean=0.6806 (n=4416)
    ScalePadBlack(0.90)|sev2: mean=0.6657 (n=4416)
    ScalePadWhite(0.90)|sev2: mean=0.6835 (n=4416)
    Rotation(+20)|sev2: mean=0.6677 (n=4416)
    Rotation(-20)|sev2: mean=0.6673 (n=4416)
    TextOverlay|sev2: mean=0.6342 (n=4416)
    BoxOverlay|sev2: mean=0.4618 (n=4416)
    RandomText|sev2: mean=0.6237 (n=4416)
    LowPassKeep(0.28)|sev2: mean=0.6468 (n=4416)
    HighPassKeep(0.28)|sev2: mean=0.3276 (n=4416)
    LowBandNoise(0.28)|sev2: mean=0.6508 (n=4416)
    HighBandNoise(0.28)|sev2: mean=0.6530 (n=4416)
    AllBandNoise(0.28)|sev2: mean=0.6521 (n=4416)
    Translation(+12)|sev3: mean=0.6531 (n=4416)
    Translation(-12)|sev3: mean=0.6532 (n=4416)
    PadCrop(+12)|sev3: mean=0.6400 (n=4416)
    PadCrop(-12)|sev3: mean=0.6755 (n=4416)
    Scale(0.85)|sev3: mean=0.6973 (n=4416)
    ScalePadBlack(0.85)|sev3: mean=0.6829 (n=4416)
    ScalePadWhite(0.85)|sev3: mean=0.7031 (n=4416)
    Rotation(+30)|sev3: mean=0.6655 (n=4416)
    Rotation(-30)|sev3: mean=0.6670 (n=4416)
    TextOverlay|sev3: mean=0.6305 (n=4416)
    BoxOverlay|sev3: mean=0.3937 (n=4416)
    RandomText|sev3: mean=0.6168 (n=4416)
    LowPassKeep(0.38)|sev3: mean=0.6534 (n=4416)
    HighPassKeep(0.38)|sev3: mean=0.1488 (n=4416)
    LowBandNoise(0.38)|sev3: mean=0.6510 (n=4416)
    HighBandNoise(0.38)|sev3: mean=0.6529 (n=4416)
    AllBandNoise(0.38)|sev3: mean=0.6511 (n=4416)
  conditional_fragmentation
    Base|sev0: mean=3.6784 (n=4416)
    Translation(+4)|sev1: mean=3.6538 (n=4416)
    Translation(-4)|sev1: mean=3.5553 (n=4416)
    PadCrop(+4)|sev1: mean=3.6404 (n=4416)
    PadCrop(-4)|sev1: mean=3.7310 (n=4416)
    Scale(0.95)|sev1: mean=3.5202 (n=4416)
    ScalePadBlack(0.95)|sev1: mean=3.7480 (n=4416)
    ScalePadWhite(0.95)|sev1: mean=3.5204 (n=4416)
    Rotation(+10)|sev1: mean=2.7749 (n=4416)
    Rotation(-10)|sev1: mean=2.7412 (n=4416)
    TextOverlay|sev1: mean=3.6889 (n=4416)
    BoxOverlay|sev1: mean=5.7031 (n=4416)
    RandomText|sev1: mean=3.7369 (n=4416)
    LowPassKeep(0.18)|sev1: mean=3.1592 (n=4416)
    HighPassKeep(0.18)|sev1: mean=2.7726 (n=4416)
    LowBandNoise(0.18)|sev1: mean=3.5582 (n=4416)
    HighBandNoise(0.18)|sev1: mean=3.5960 (n=4416)
    AllBandNoise(0.18)|sev1: mean=3.5879 (n=4416)
    Translation(+8)|sev2: mean=3.8225 (n=4416)
    Translation(-8)|sev2: mean=3.7880 (n=4416)
    PadCrop(+8)|sev2: mean=3.8451 (n=4416)
    PadCrop(-8)|sev2: mean=3.5276 (n=4416)
    Scale(0.90)|sev2: mean=3.3182 (n=4416)
    ScalePadBlack(0.90)|sev2: mean=3.2917 (n=4416)
    ScalePadWhite(0.90)|sev2: mean=3.1673 (n=4416)
    Rotation(+20)|sev2: mean=2.4466 (n=4416)
    Rotation(-20)|sev2: mean=2.3533 (n=4416)
    TextOverlay|sev2: mean=3.7194 (n=4416)
    BoxOverlay|sev2: mean=4.6884 (n=4416)
    RandomText|sev2: mean=3.7570 (n=4416)
    LowPassKeep(0.28)|sev2: mean=3.4278 (n=4416)
    HighPassKeep(0.28)|sev2: mean=2.5697 (n=4416)
    LowBandNoise(0.28)|sev2: mean=3.5716 (n=4416)
    HighBandNoise(0.28)|sev2: mean=3.6259 (n=4416)
    AllBandNoise(0.28)|sev2: mean=3.6479 (n=4416)
    Translation(+12)|sev3: mean=3.7074 (n=4416)
    Translation(-12)|sev3: mean=3.7305 (n=4416)
    PadCrop(+12)|sev3: mean=3.7332 (n=4416)
    PadCrop(-12)|sev3: mean=3.6762 (n=4416)
    Scale(0.85)|sev3: mean=3.4418 (n=4416)
    ScalePadBlack(0.85)|sev3: mean=3.2758 (n=4416)
    ScalePadWhite(0.85)|sev3: mean=2.9878 (n=4416)
    Rotation(+30)|sev3: mean=2.3462 (n=4416)
    Rotation(-30)|sev3: mean=2.4400 (n=4416)
    TextOverlay|sev3: mean=3.7303 (n=4416)
    BoxOverlay|sev3: mean=3.4579 (n=4416)
    RandomText|sev3: mean=3.7242 (n=4416)
    LowPassKeep(0.38)|sev3: mean=3.4957 (n=4416)
    HighPassKeep(0.38)|sev3: mean=1.7104 (n=4416)
    LowBandNoise(0.38)|sev3: mean=3.5670 (n=4416)
    HighBandNoise(0.38)|sev3: mean=3.5919 (n=4416)
    AllBandNoise(0.38)|sev3: mean=3.5704 (n=4416)

Model: DINO_SAM2
  miou
    Base|sev0: mean=0.0606 (n=4952)
    Translation(+4)|sev1: mean=0.0615 (n=4952)
    Translation(-4)|sev1: mean=0.0624 (n=4952)
    PadCrop(+4)|sev1: mean=0.0641 (n=4952)
    PadCrop(-4)|sev1: mean=0.0603 (n=4952)
    Scale(0.95)|sev1: mean=0.0609 (n=4952)
    ScalePadBlack(0.95)|sev1: mean=0.0613 (n=4952)
    ScalePadWhite(0.95)|sev1: mean=0.0584 (n=4952)
    Rotation(+10)|sev1: mean=0.0570 (n=4952)
    Rotation(-10)|sev1: mean=0.0626 (n=4952)
    TextOverlay|sev1: mean=0.0593 (n=4952)
    BoxOverlay|sev1: mean=0.0569 (n=4952)
    RandomText|sev1: mean=0.0587 (n=4952)
    LowPassKeep(0.18)|sev1: mean=0.0664 (n=4952)
    HighPassKeep(0.18)|sev1: mean=0.0914 (n=4952)
    LowBandNoise(0.18)|sev1: mean=0.0603 (n=4952)
    HighBandNoise(0.18)|sev1: mean=0.0602 (n=4952)
    AllBandNoise(0.18)|sev1: mean=0.0599 (n=4952)
    Translation(+8)|sev2: mean=0.0612 (n=4952)
    Translation(-8)|sev2: mean=0.0609 (n=4952)
    PadCrop(+8)|sev2: mean=0.0622 (n=4952)
    PadCrop(-8)|sev2: mean=0.0603 (n=4952)
    Scale(0.90)|sev2: mean=0.0605 (n=4952)
    ScalePadBlack(0.90)|sev2: mean=0.0569 (n=4952)
    ScalePadWhite(0.90)|sev2: mean=0.0542 (n=4952)
    Rotation(+20)|sev2: mean=0.0525 (n=4952)
    Rotation(-20)|sev2: mean=0.0613 (n=4952)
    TextOverlay|sev2: mean=0.0589 (n=4952)
    BoxOverlay|sev2: mean=0.0539 (n=4952)
    RandomText|sev2: mean=0.0588 (n=4952)
    LowPassKeep(0.28)|sev2: mean=0.0644 (n=4952)
    HighPassKeep(0.28)|sev2: mean=0.0858 (n=4952)
    LowBandNoise(0.28)|sev2: mean=0.0600 (n=4952)
    HighBandNoise(0.28)|sev2: mean=0.0595 (n=4952)
    AllBandNoise(0.28)|sev2: mean=0.0597 (n=4952)
    Translation(+12)|sev3: mean=0.0599 (n=4952)
    Translation(-12)|sev3: mean=0.0615 (n=4952)
    PadCrop(+12)|sev3: mean=0.0608 (n=4952)
    PadCrop(-12)|sev3: mean=0.0615 (n=4952)
    Scale(0.85)|sev3: mean=0.0606 (n=4952)
    ScalePadBlack(0.85)|sev3: mean=0.0544 (n=4952)
    ScalePadWhite(0.85)|sev3: mean=0.0501 (n=4952)
    Rotation(+30)|sev3: mean=0.0517 (n=4952)
    Rotation(-30)|sev3: mean=0.0583 (n=4952)
    TextOverlay|sev3: mean=0.0586 (n=4952)
    BoxOverlay|sev3: mean=0.0530 (n=4952)
    RandomText|sev3: mean=0.0582 (n=4952)
    LowPassKeep(0.38)|sev3: mean=0.0630 (n=4952)
    HighPassKeep(0.38)|sev3: mean=0.0719 (n=4952)
    LowBandNoise(0.38)|sev3: mean=0.0599 (n=4952)
    HighBandNoise(0.38)|sev3: mean=0.0594 (n=4952)
    AllBandNoise(0.38)|sev3: mean=0.0597 (n=4952)
  boundary_f
    Base|sev0: mean=0.0642 (n=4952)
    Translation(+4)|sev1: mean=0.0646 (n=4952)
    Translation(-4)|sev1: mean=0.0663 (n=4952)
    PadCrop(+4)|sev1: mean=0.0673 (n=4952)
    PadCrop(-4)|sev1: mean=0.0654 (n=4952)
    Scale(0.95)|sev1: mean=0.0665 (n=4952)
    ScalePadBlack(0.95)|sev1: mean=0.0648 (n=4952)
    ScalePadWhite(0.95)|sev1: mean=0.0615 (n=4952)
    Rotation(+10)|sev1: mean=0.0578 (n=4952)
    Rotation(-10)|sev1: mean=0.0636 (n=4952)
    TextOverlay|sev1: mean=0.0629 (n=4952)
    BoxOverlay|sev1: mean=0.0605 (n=4952)
    RandomText|sev1: mean=0.0621 (n=4952)
    LowPassKeep(0.18)|sev1: mean=0.0642 (n=4952)
    HighPassKeep(0.18)|sev1: mean=0.0619 (n=4952)
    LowBandNoise(0.18)|sev1: mean=0.0639 (n=4952)
    HighBandNoise(0.18)|sev1: mean=0.0637 (n=4952)
    AllBandNoise(0.18)|sev1: mean=0.0635 (n=4952)
    Translation(+8)|sev2: mean=0.0643 (n=4952)
    Translation(-8)|sev2: mean=0.0655 (n=4952)
    PadCrop(+8)|sev2: mean=0.0646 (n=4952)
    PadCrop(-8)|sev2: mean=0.0667 (n=4952)
    Scale(0.90)|sev2: mean=0.0685 (n=4952)
    ScalePadBlack(0.90)|sev2: mean=0.0582 (n=4952)
    ScalePadWhite(0.90)|sev2: mean=0.0545 (n=4952)
    Rotation(+20)|sev2: mean=0.0558 (n=4952)
    Rotation(-20)|sev2: mean=0.0624 (n=4952)
    TextOverlay|sev2: mean=0.0626 (n=4952)
    BoxOverlay|sev2: mean=0.0589 (n=4952)
    RandomText|sev2: mean=0.0624 (n=4952)
    LowPassKeep(0.28)|sev2: mean=0.0655 (n=4952)
    HighPassKeep(0.28)|sev2: mean=0.0549 (n=4952)
    LowBandNoise(0.28)|sev2: mean=0.0631 (n=4952)
    HighBandNoise(0.28)|sev2: mean=0.0626 (n=4952)
    AllBandNoise(0.28)|sev2: mean=0.0628 (n=4952)
    Translation(+12)|sev3: mean=0.0617 (n=4952)
    Translation(-12)|sev3: mean=0.0668 (n=4952)
    PadCrop(+12)|sev3: mean=0.0622 (n=4952)
    PadCrop(-12)|sev3: mean=0.0684 (n=4952)
    Scale(0.85)|sev3: mean=0.0712 (n=4952)
    ScalePadBlack(0.85)|sev3: mean=0.0580 (n=4952)
    ScalePadWhite(0.85)|sev3: mean=0.0533 (n=4952)
    Rotation(+30)|sev3: mean=0.0568 (n=4952)
    Rotation(-30)|sev3: mean=0.0615 (n=4952)
    TextOverlay|sev3: mean=0.0624 (n=4952)
    BoxOverlay|sev3: mean=0.0571 (n=4952)
    RandomText|sev3: mean=0.0617 (n=4952)
    LowPassKeep(0.38)|sev3: mean=0.0651 (n=4952)
    HighPassKeep(0.38)|sev3: mean=0.0373 (n=4952)
    LowBandNoise(0.38)|sev3: mean=0.0622 (n=4952)
    HighBandNoise(0.38)|sev3: mean=0.0624 (n=4952)
    AllBandNoise(0.38)|sev3: mean=0.0623 (n=4952)
  fragmentation
    Base|sev0: mean=52.8916 (n=4952)
    Translation(+4)|sev1: mean=52.3625 (n=4952)
    Translation(-4)|sev1: mean=51.7528 (n=4952)
    PadCrop(+4)|sev1: mean=51.4293 (n=4952)
    PadCrop(-4)|sev1: mean=53.9087 (n=4952)
    Scale(0.95)|sev1: mean=51.5608 (n=4952)
    ScalePadBlack(0.95)|sev1: mean=46.7270 (n=4952)
    ScalePadWhite(0.95)|sev1: mean=45.9628 (n=4952)
    Rotation(+10)|sev1: mean=46.2758 (n=4952)
    Rotation(-10)|sev1: mean=47.3635 (n=4952)
    TextOverlay|sev1: mean=52.6090 (n=4952)
    BoxOverlay|sev1: mean=53.4840 (n=4952)
    RandomText|sev1: mean=52.6888 (n=4952)
    LowPassKeep(0.18)|sev1: mean=52.5131 (n=4952)
    HighPassKeep(0.18)|sev1: mean=66.1743 (n=4952)
    LowBandNoise(0.18)|sev1: mean=53.1549 (n=4952)
    HighBandNoise(0.18)|sev1: mean=52.9776 (n=4952)
    AllBandNoise(0.18)|sev1: mean=52.9887 (n=4952)
    Translation(+8)|sev2: mean=52.8990 (n=4952)
    Translation(-8)|sev2: mean=52.0471 (n=4952)
    PadCrop(+8)|sev2: mean=50.2573 (n=4952)
    PadCrop(-8)|sev2: mean=54.2068 (n=4952)
    Scale(0.90)|sev2: mean=49.4184 (n=4952)
    ScalePadBlack(0.90)|sev2: mean=43.0186 (n=4952)
    ScalePadWhite(0.90)|sev2: mean=43.2342 (n=4952)
    Rotation(+20)|sev2: mean=45.1718 (n=4952)
    Rotation(-20)|sev2: mean=43.4210 (n=4952)
    TextOverlay|sev2: mean=52.8653 (n=4952)
    BoxOverlay|sev2: mean=52.4095 (n=4952)
    RandomText|sev2: mean=53.0210 (n=4952)
    LowPassKeep(0.28)|sev2: mean=53.0141 (n=4952)
    HighPassKeep(0.28)|sev2: mean=62.7282 (n=4952)
    LowBandNoise(0.28)|sev2: mean=52.9065 (n=4952)
    HighBandNoise(0.28)|sev2: mean=53.5654 (n=4952)
    AllBandNoise(0.28)|sev2: mean=53.1129 (n=4952)
    Translation(+12)|sev3: mean=51.8223 (n=4952)
    Translation(-12)|sev3: mean=51.8059 (n=4952)
    PadCrop(+12)|sev3: mean=48.6537 (n=4952)
    PadCrop(-12)|sev3: mean=54.6420 (n=4952)
    Scale(0.85)|sev3: mean=48.4241 (n=4952)
    ScalePadBlack(0.85)|sev3: mean=39.0105 (n=4952)
    ScalePadWhite(0.85)|sev3: mean=38.3025 (n=4952)
    Rotation(+30)|sev3: mean=49.2920 (n=4952)
    Rotation(-30)|sev3: mean=45.2405 (n=4952)
    TextOverlay|sev3: mean=52.8427 (n=4952)
    BoxOverlay|sev3: mean=52.6842 (n=4952)
    RandomText|sev3: mean=52.4921 (n=4952)
    LowPassKeep(0.38)|sev3: mean=52.3340 (n=4952)
    HighPassKeep(0.38)|sev3: mean=58.3496 (n=4952)
    LowBandNoise(0.38)|sev3: mean=52.7597 (n=4952)
    HighBandNoise(0.38)|sev3: mean=53.2351 (n=4952)
    AllBandNoise(0.38)|sev3: mean=52.9140 (n=4952)
  concept_recall
    Base|sev0: mean=0.0050 (n=6250)
    Translation(+4)|sev1: mean=0.0045 (n=6250)
    Translation(-4)|sev1: mean=0.0059 (n=6250)
    PadCrop(+4)|sev1: mean=0.0058 (n=6250)
    PadCrop(-4)|sev1: mean=0.0046 (n=6250)
    Scale(0.95)|sev1: mean=0.0045 (n=6250)
    ScalePadBlack(0.95)|sev1: mean=0.0070 (n=6250)
    ScalePadWhite(0.95)|sev1: mean=0.0061 (n=6250)
    Rotation(+10)|sev1: mean=0.0045 (n=6250)
    Rotation(-10)|sev1: mean=0.0062 (n=6250)
    TextOverlay|sev1: mean=0.0050 (n=6250)
    BoxOverlay|sev1: mean=0.0042 (n=6250)
    RandomText|sev1: mean=0.0040 (n=6250)
    LowPassKeep(0.18)|sev1: mean=0.0051 (n=6250)
    HighPassKeep(0.18)|sev1: mean=0.0110 (n=6250)
    LowBandNoise(0.18)|sev1: mean=0.0048 (n=6250)
    HighBandNoise(0.18)|sev1: mean=0.0046 (n=6250)
    AllBandNoise(0.18)|sev1: mean=0.0046 (n=6250)
    Translation(+8)|sev2: mean=0.0042 (n=6250)
    Translation(-8)|sev2: mean=0.0053 (n=6250)
    PadCrop(+8)|sev2: mean=0.0051 (n=6250)
    PadCrop(-8)|sev2: mean=0.0054 (n=6250)
    Scale(0.90)|sev2: mean=0.0043 (n=6250)
    ScalePadBlack(0.90)|sev2: mean=0.0058 (n=6250)
    ScalePadWhite(0.90)|sev2: mean=0.0053 (n=6250)
    Rotation(+20)|sev2: mean=0.0038 (n=6250)
    Rotation(-20)|sev2: mean=0.0078 (n=6250)
    TextOverlay|sev2: mean=0.0046 (n=6250)
    BoxOverlay|sev2: mean=0.0037 (n=6250)
    RandomText|sev2: mean=0.0042 (n=6250)
    LowPassKeep(0.28)|sev2: mean=0.0062 (n=6250)
    HighPassKeep(0.28)|sev2: mean=0.0122 (n=6250)
    LowBandNoise(0.28)|sev2: mean=0.0045 (n=6250)
    HighBandNoise(0.28)|sev2: mean=0.0043 (n=6250)
    AllBandNoise(0.28)|sev2: mean=0.0045 (n=6250)
    Translation(+12)|sev3: mean=0.0046 (n=6250)
    Translation(-12)|sev3: mean=0.0058 (n=6250)
    PadCrop(+12)|sev3: mean=0.0058 (n=6250)
    PadCrop(-12)|sev3: mean=0.0054 (n=6250)
    Scale(0.85)|sev3: mean=0.0040 (n=6250)
    ScalePadBlack(0.85)|sev3: mean=0.0062 (n=6250)
    ScalePadWhite(0.85)|sev3: mean=0.0040 (n=6250)
    Rotation(+30)|sev3: mean=0.0062 (n=6250)
    Rotation(-30)|sev3: mean=0.0086 (n=6250)
    TextOverlay|sev3: mean=0.0045 (n=6250)
    BoxOverlay|sev3: mean=0.0040 (n=6250)
    RandomText|sev3: mean=0.0042 (n=6250)
    LowPassKeep(0.38)|sev3: mean=0.0053 (n=6250)
    HighPassKeep(0.38)|sev3: mean=0.0133 (n=6250)
    LowBandNoise(0.38)|sev3: mean=0.0040 (n=6250)
    HighBandNoise(0.38)|sev3: mean=0.0042 (n=6250)
    AllBandNoise(0.38)|sev3: mean=0.0040 (n=6250)
  false_positive
    Base|sev0: mean=0.8484 (n=6250)
    Translation(+4)|sev1: mean=0.8473 (n=6250)
    Translation(-4)|sev1: mean=0.8484 (n=6250)
    PadCrop(+4)|sev1: mean=0.8516 (n=6250)
    PadCrop(-4)|sev1: mean=0.8496 (n=6250)
    Scale(0.95)|sev1: mean=0.8486 (n=6250)
    ScalePadBlack(0.95)|sev1: mean=0.8537 (n=6250)
    ScalePadWhite(0.95)|sev1: mean=0.8552 (n=6250)
    Rotation(+10)|sev1: mean=0.8391 (n=6250)
    Rotation(-10)|sev1: mean=0.8310 (n=6250)
    TextOverlay|sev1: mean=0.8497 (n=6250)
    BoxOverlay|sev1: mean=0.8379 (n=6250)
    RandomText|sev1: mean=0.8506 (n=6250)
    LowPassKeep(0.18)|sev1: mean=0.8399 (n=6250)
    HighPassKeep(0.18)|sev1: mean=0.8186 (n=6250)
    LowBandNoise(0.18)|sev1: mean=0.8482 (n=6250)
    HighBandNoise(0.18)|sev1: mean=0.8476 (n=6250)
    AllBandNoise(0.18)|sev1: mean=0.8481 (n=6250)
    Translation(+8)|sev2: mean=0.8498 (n=6250)
    Translation(-8)|sev2: mean=0.8500 (n=6250)
    PadCrop(+8)|sev2: mean=0.8521 (n=6250)
    PadCrop(-8)|sev2: mean=0.8493 (n=6250)
    Scale(0.90)|sev2: mean=0.8465 (n=6250)
    ScalePadBlack(0.90)|sev2: mean=0.8525 (n=6250)
    ScalePadWhite(0.90)|sev2: mean=0.8541 (n=6250)
    Rotation(+20)|sev2: mean=0.8266 (n=6250)
    Rotation(-20)|sev2: mean=0.8196 (n=6250)
